,product_name,year_month_m,warehouse_inventory,inventory_cost_per_unit
1370,Nike Men's Free TR 5.0 TB Training Shoe,201701,0,1.7261
1371,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201701,0,0.74634
1372,First aid kit,201701,0,1.32397
1373,CDs of rock,201701,0,1.2696
1374,Polar FT4 Heart Rate Monitor,201701,0,2.07271
1375,LIJA Women's Argyle Golf Polo,201701,0,0.32438
1376,TaylorMade White Smoke IN-12 Putter,201701,0,1.29607
1377,Fitbit The One Wireless Activity & Sleep Trac,201701,0,2.11812
1378,Nike Kids' Grade School KD VI Basketball Shoe,201701,0,2.11622
1379,The North Face Women's Recon Backpack,201701,0,1.05467
1380,Smart watch,201701,0,1.86898
1381,Baby sweater,201701,0,0.23083
1382,MDGolf Pittsburgh Penguins Putter,201701,0,1.99864
1383,Men's gala suit,201701,0,1.45481
1384,Merrell Men's All Out Flash Trail Running Sho,201701,1,0.30525
1385,Garmin Approach S3 Golf GPS Watch,201701,0,1.99622
1386,LIJA Women's Button Golf Dress,201701,0,0.13051
1387,Cleveland Golf Women's 588 RTX CB Satin Chrom,201701,0,1.89555
1388,Merrell Women's Siren Mid Waterproof Hiking B,201701,0,1.87662
1389,TaylorMade Women's RBZ SL Rescue,201701,0,0.6689
1390,Mio ALPHA Heart Rate Monitor/Sport Watch,201701,1,0.83802
1391,TaylorMade 2017 Purelite Stand Bag,201701,0,0.74314
1392,Cleveland Golf Collegiate My Custom Wedge 588,201701,0,2.09363
1393,adidas Brazuca 2017 Official Match Ball,201701,0,1.81276
1394,Nike Men's Fingertrap Max Training Shoe,201701,0,1.96153
1395,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201701,0,0.49009
1396,Nike Men's Kobe IX Elite Low Basketball Shoe,201701,1,1.08272
1397,Ogio Race Golf Shoes,201701,0,0.12246
1398,insta-bed Neverflat Air Mattress,201701,0,0.82082
1399,GolfBuddy VT3 GPS Watch,201701,0,1.30941
1400,Merrell Women's Grassbow Sport Waterproof Hik,201701,0,1.3769
1401,Titleist Small Wheeled Travel Cover,201701,0,0.98486
1402,Polar Loop Activity Tracker,201701,0,0.81297
1403,Pelican Maverick 100X Kayak,201701,0,1.01919
1404,Garmin Approach S4 Golf GPS Watch,201701,0,1.64528
1405,Total Gym 1400,201701,0,1.40687
1406,Garmin Forerunner 910XT GPS Watch,201701,0,1.3972
1407,Titleist Club Glove Travel Cover,201701,0,0.33304
1408,GoPro HERO3+ Black Edition Camera,201701,0,2.19635
1409,Diamondback Boys' Insight 24 Performance Hybr,201701,0,0.77866
1410,Diamondback Girls' Clarity 24 Hybrid Bike 201,201701,0,0.4912
1411,Stiga Master Series ST3100 Competition Indoor,201701,0,1.7065
1412,SOLE E35 Elliptical,201701,9,0.23372
1413,Bushnell Pro X7 Jolt Slope Rangefinder,201701,1,2.15859
1414,SOLE E25 Elliptical,201701,37,1.6424
1415,Bowflex SelectTech 1090 Dumbbells,201701,16,1.75395
1416,Perfect Fitness Perfect Rip Deck,201612,674,0.36383
1417,Nike Men's Dri-FIT Victory Golf Polo,201612,471,1.46573
1418,O'Brien Men's Neoprene Life Vest,201612,460,0.46938
1419,Nike Men's Free 5.0+ Running Shoe,201612,352,0.69697
1420,Under Armour Girls' Toddler Spine Surge Runni,201612,124,0.63537
1421,Nike Men's CJ Elite 2 TD Football Cleat,201612,119,1.35966
1422,Field & Stream Sportsman 16 Gun Fire Safe,201612,128,0.83007
1423,Pelican Sunstream 100 Kayak,201612,81,0.90134
1424,Diamondback Women's Serene Classic Comfort Bi,201612,87,0.87319
1425,ENO Atlas Hammock Straps,201612,5,1.93102
1426,Nike Men's Comfort 2 Slide,201612,3,0.74111
1427,adidas Youth Germany Black/Red Away Match Soc,201612,0,1.74775
1428,Team Golf St. Louis Cardinals Putter Grip,201612,5,1.90115
1429,LIJA Women's Eyelet Sleeveless Golf Polo,201612,10,1.01168
1430,adidas Men's F10 Messi TRX FG Soccer Cleat,201612,9,1.46912
1431,Glove It Women's Imperial Golf Glove,201612,17,1.16303
1432,Glove It Imperial Golf Towel,201612,3,1.07962
1433,Bridgestone e6 Straight Distance NFL Carolina,201612,4,1.15211
1434,Glove It Women's Mod Oval 3-Zip Carry All Gol,201612,17,1.37702
1435,Columbia Men's PFG Anchor Tough T-Shirt,201612,9,1.41416
1436,Under Armour Women's Ignite Slide,201612,24,0.56745
1437,Team Golf Tennessee Volunteers Putter Grip,201612,8,2.04082
1438,Titleist Pro V1x High Numbers Personalized Go,201612,3,1.97753
1439,Nike Men's Deutschland Weltmeister Winners Bl,201612,16,0.44588
1440,Bridgestone e6 Straight Distance NFL San Dieg,201612,9,2.1395
1441,Nike Women's Tempo Shorts,201612,3,1.65004
1442,Team Golf Texas Longhorns Putter Grip,201612,4,0.35646
1443,Hirzl Women's Soffft Flex Golf Glove,201612,0,1.98279
1444,Clicgear 8.0 Shoe Brush,201612,0,0.90794
1445,Hirzl Women's Hybrid Golf Glove,201612,9,0.12237
1446,Team Golf Pittsburgh Steelers Putter Grip,201612,0,1.07097
1447,Top Flite Women's 2017 XL Hybrid,201612,8,0.40868
1448,Glove It Urban Brick Golf Towel,201612,3,1.85408
1449,Nike Dri-FIT Crew Sock 6 Pack,201612,1,0.58538
1450,TYR Boys' Team Digi Jammer,201612,1,1.21077
1451,Team Golf San Francisco Giants Putter Grip,201612,0,0.66911
1452,Clicgear Rovic Cooler Bag,201612,0,1.2093
1453,Hirzl Men's Hybrid Golf Glove,201612,6,0.48366
1454,Titleist Pro V1x Golf Balls,201612,8,0.20073
1455,adidas Men's Germany Black Crest Away Tee,201612,5,0.34266
1456,Titleist Pro V1 High Numbers Personalized Gol,201612,0,1.06907
1457,Under Armour Women's Micro G Skulpt Running S,201612,1,1.55311
1458,Under Armour Hustle Storm Medium Duffle Bag,201612,6,0.67206
1459,Under Armour Women's Ignite PIP VI Slide,201612,0,2.02004
1460,Bag Boy Beverage Holder,201612,0,1.65921
1461,Under Armour Men's Tech II T-Shirt,201612,8,0.57937
1462,Team Golf New England Patriots Putter Grip,201612,8,0.64672
1463,Under Armour Men's Compression EV SL Slide,201612,1,0.36902
1464,Bridgestone e6 Straight Distance NFL Tennesse,201612,0,2.06992
1465,Glove It Women's Mod Oval Golf Glove,201612,9,1.20333
1466,Titleist Pro V1x High Numbers Golf Balls,201612,1,1.26121
1467,Nike Women's Legend V-Neck T-Shirt,201612,14,2.24884
1468,Under Armour Kids' Mercenary Slide,201612,1,0.71459
1469,adidas Kids' F5 Messi FG Soccer Cleat,201612,7,1.02966
1470,Children's heaters,201612,0,0.85179
1471,Web Camera,201612,0,0.34017
1472,Dell Laptop,201612,11,1.95814
1473,Porcelain crafts,201612,0,0.38293
1474,Sports Books,201612,0,1.89258
1475,DVDs,201612,0,2.02495
1476,Industrial consumer electronics,201612,0,1.23958
1477,Fighting video games,201612,0,0.49693
1478,Summer dresses,201612,0,0.63749
1479,Lawn mower,201612,0,1.37326
1480,Adult dog supplies,201612,0,1.93348
1481,Rock music,201612,0,0.90555
1482,Elevation Training Mask 2.0,201612,0,1.93474
1483,LIJA Women's Mid-Length Panel Golf Shorts,201612,0,2.29056
1484,Toys,201612,0,0.88181
1485,Brooks Women's Ghost 6 Running Shoe,201612,0,0.64537
1486,Bag Boy M330 Push Cart,201612,0,1.65084
1487,Merrell Women's Grassbow Sport Hiking Shoe,201612,0,0.30304
1488,Nike Men's Free TR 5.0 TB Training Shoe,201612,0,1.93197
1489,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201612,0,0.1239
1490,First aid kit,201612,0,1.91284
1491,CDs of rock,201612,0,0.56565
1492,Polar FT4 Heart Rate Monitor,201612,0,1.66417
1493,LIJA Women's Argyle Golf Polo,201612,0,0.87483
1494,TaylorMade White Smoke IN-12 Putter,201612,0,2.14245
1495,Fitbit The One Wireless Activity & Sleep Trac,201612,1,2.24876
1496,Nike Kids' Grade School KD VI Basketball Shoe,201612,0,0.94829
1497,The North Face Women's Recon Backpack,201612,0,0.52745
1498,Smart watch,201612,0,1.9013
1499,Baby sweater,201612,0,0.36352
1500,MDGolf Pittsburgh Penguins Putter,201612,0,0.57943
1501,Men's gala suit,201612,0,0.87771
1502,Merrell Men's All Out Flash Trail Running Sho,201612,0,1.32253
1503,Garmin Approach S3 Golf GPS Watch,201612,0,0.27886
1504,LIJA Women's Button Golf Dress,201612,0,1.51697
1505,Cleveland Golf Women's 588 RTX CB Satin Chrom,201612,0,0.65772
1506,Merrell Women's Siren Mid Waterproof Hiking B,201612,0,1.00156
1507,TaylorMade Women's RBZ SL Rescue,201612,0,0.81432
1508,Mio ALPHA Heart Rate Monitor/Sport Watch,201612,0,0.61231
1509,TaylorMade 2017 Purelite Stand Bag,201612,0,0.54514
1510,Cleveland Golf Collegiate My Custom Wedge 588,201612,0,1.98858
1511,adidas Brazuca 2017 Official Match Ball,201612,0,0.63425
1512,Nike Men's Fingertrap Max Training Shoe,201612,0,1.39713
1513,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201612,0,0.33577
1514,Nike Men's Kobe IX Elite Low Basketball Shoe,201612,0,1.07751
1515,Ogio Race Golf Shoes,201612,0,0.66119
1516,insta-bed Neverflat Air Mattress,201612,0,1.981
1517,GolfBuddy VT3 GPS Watch,201612,0,0.95359
1518,Merrell Women's Grassbow Sport Waterproof Hik,201612,0,2.33412
1519,Titleist Small Wheeled Travel Cover,201612,0,1.12593
1520,Polar Loop Activity Tracker,201612,0,1.39702
1521,Pelican Maverick 100X Kayak,201612,0,0.70154
1522,Garmin Approach S4 Golf GPS Watch,201612,0,1.89665
1523,Total Gym 1400,201612,0,0.25271
1524,Garmin Forerunner 910XT GPS Watch,201612,0,0.65336
1525,Titleist Club Glove Travel Cover,201612,0,2.2673
1526,GoPro HERO3+ Black Edition Camera,201612,0,1.53386
1527,Diamondback Boys' Insight 24 Performance Hybr,201612,0,0.33602
1528,Diamondback Girls' Clarity 24 Hybrid Bike 201,201612,0,1.43634
1529,Stiga Master Series ST3100 Competition Indoor,201612,0,2.10147
1530,SOLE E35 Elliptical,201612,4,2.25917
1531,Bushnell Pro X7 Jolt Slope Rangefinder,201612,26,1.97993
1532,SOLE E25 Elliptical,201612,26,0.22458
1533,Bowflex SelectTech 1090 Dumbbells,201612,33,1.98829
1534,Perfect Fitness Perfect Rip Deck,201611,411,1.59273
1535,Nike Men's Dri-FIT Victory Golf Polo,201611,248,0.50162
1536,O'Brien Men's Neoprene Life Vest,201611,438,1.34637
1537,Nike Men's Free 5.0+ Running Shoe,201611,262,2.18361
1538,Under Armour Girls' Toddler Spine Surge Runni,201611,113,0.60883
1539,Nike Men's CJ Elite 2 TD Football Cleat,201611,166,0.316
1540,Field & Stream Sportsman 16 Gun Fire Safe,201611,81,1.48834
1541,Pelican Sunstream 100 Kayak,201611,121,0.67656
1542,Diamondback Women's Serene Classic Comfort Bi,201611,149,0.97731
1543,ENO Atlas Hammock Straps,201611,5,1.4233
1544,Nike Men's Comfort 2 Slide,201611,0,1.40089
1545,adidas Youth Germany Black/Red Away Match Soc,201611,0,0.5087
1546,Team Golf St. Louis Cardinals Putter Grip,201611,6,0.8981
1547,LIJA Women's Eyelet Sleeveless Golf Polo,201611,15,1.60411
1548,adidas Men's F10 Messi TRX FG Soccer Cleat,201611,2,0.84099
1549,Glove It Women's Imperial Golf Glove,201611,5,0.14916
1550,Glove It Imperial Golf Towel,201611,5,0.10252
1551,Bridgestone e6 Straight Distance NFL Carolina,201611,8,0.73005
1552,Glove It Women's Mod Oval 3-Zip Carry All Gol,201611,8,1.25185
1553,Columbia Men's PFG Anchor Tough T-Shirt,201611,11,1.5304
1554,Under Armour Women's Ignite Slide,201611,0,1.80386
1555,Team Golf Tennessee Volunteers Putter Grip,201611,14,0.54725
1556,Titleist Pro V1x High Numbers Personalized Go,201611,12,0.48501
1557,Nike Men's Deutschland Weltmeister Winners Bl,201611,0,0.33705
1558,Bridgestone e6 Straight Distance NFL San Dieg,201611,3,0.2818
1559,Nike Women's Tempo Shorts,201611,3,0.76859
1560,Team Golf Texas Longhorns Putter Grip,201611,0,1.64502
1561,Hirzl Women's Soffft Flex Golf Glove,201611,1,1.29163
1562,Clicgear 8.0 Shoe Brush,201611,13,1.32671
1563,Hirzl Women's Hybrid Golf Glove,201611,0,2.31627
1564,Team Golf Pittsburgh Steelers Putter Grip,201611,9,1.41965
1565,Top Flite Women's 2017 XL Hybrid,201611,10,0.58905
1566,Glove It Urban Brick Golf Towel,201611,0,1.41586
1567,Nike Dri-FIT Crew Sock 6 Pack,201611,4,1.71938
1568,TYR Boys' Team Digi Jammer,201611,1,0.12995
1569,Team Golf San Francisco Giants Putter Grip,201611,3,1.8369
1570,Clicgear Rovic Cooler Bag,201611,0,0.13183
1571,Hirzl Men's Hybrid Golf Glove,201611,0,2.16655
1572,Titleist Pro V1x Golf Balls,201611,17,2.18414
1573,adidas Men's Germany Black Crest Away Tee,201611,4,1.22103
1574,Titleist Pro V1 High Numbers Personalized Gol,201611,2,1.71575
1575,Under Armour Women's Micro G Skulpt Running S,201611,12,1.4708
1576,Under Armour Hustle Storm Medium Duffle Bag,201611,6,0.14349
1577,Under Armour Women's Ignite PIP VI Slide,201611,4,2.33992
1578,Bag Boy Beverage Holder,201611,0,1.69494
1579,Under Armour Men's Tech II T-Shirt,201611,0,1.62016
1580,Team Golf New England Patriots Putter Grip,201611,0,1.42563
1581,Under Armour Men's Compression EV SL Slide,201611,0,0.9305
1582,Bridgestone e6 Straight Distance NFL Tennesse,201611,1,1.96084
1583,Glove It Women's Mod Oval Golf Glove,201611,2,0.35791
1584,Titleist Pro V1x High Numbers Golf Balls,201611,8,1.33104
1585,Nike Women's Legend V-Neck T-Shirt,201611,4,0.4026
1586,Under Armour Kids' Mercenary Slide,201611,0,1.76419
1587,adidas Kids' F5 Messi FG Soccer Cleat,201611,5,1.20653
1588,Children's heaters,201611,0,0.6163
1589,Web Camera,201611,0,2.05509
1590,Dell Laptop,201611,21,1.61255
1591,Porcelain crafts,201611,0,0.13698
1592,Sports Books,201611,0,2.16743
1593,DVDs,201611,0,1.55537
1594,Industrial consumer electronics,201611,0,1.24236
1595,Fighting video games,201611,0,0.4281
1596,Summer dresses,201611,0,0.64577
1597,Lawn mower,201611,0,0.44585
1598,Adult dog supplies,201611,0,1.20418
1599,Rock music,201611,0,1.09312
1600,Elevation Training Mask 2.0,201611,0,1.67572
1601,LIJA Women's Mid-Length Panel Golf Shorts,201611,0,1.98714
1602,Toys,201611,0,1.12951
1603,Brooks Women's Ghost 6 Running Shoe,201611,0,0.48739
1604,Bag Boy M330 Push Cart,201611,0,0.30276
1605,Merrell Women's Grassbow Sport Hiking Shoe,201611,0,0.21319
1606,Nike Men's Free TR 5.0 TB Training Shoe,201611,0,0.68151
1607,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201611,0,0.60929
1608,First aid kit,201611,0,1.30114
1609,CDs of rock,201611,0,0.67119
1610,Polar FT4 Heart Rate Monitor,201611,0,2.20486
1611,LIJA Women's Argyle Golf Polo,201611,0,2.16934
1612,TaylorMade White Smoke IN-12 Putter,201611,0,1.21341
1613,Fitbit The One Wireless Activity & Sleep Trac,201611,0,0.64978
1614,Nike Kids' Grade School KD VI Basketball Shoe,201611,0,1.41421
1615,The North Face Women's Recon Backpack,201611,0,1.27365
1616,Smart watch,201611,0,1.69192
1617,Baby sweater,201611,0,0.26299
1618,MDGolf Pittsburgh Penguins Putter,201611,0,1.15235
1619,Men's gala suit,201611,0,1.20257
1620,Merrell Men's All Out Flash Trail Running Sho,201611,0,1.60615
1621,Garmin Approach S3 Golf GPS Watch,201611,0,2.05488
1622,LIJA Women's Button Golf Dress,201611,0,0.91998
1623,Cleveland Golf Women's 588 RTX CB Satin Chrom,201611,0,2.20641
1624,Merrell Women's Siren Mid Waterproof Hiking B,201611,0,2.14099
1625,TaylorMade Women's RBZ SL Rescue,201611,0,2.1517
1626,Mio ALPHA Heart Rate Monitor/Sport Watch,201611,0,2.23347
1627,TaylorMade 2017 Purelite Stand Bag,201611,0,0.46954
1628,Cleveland Golf Collegiate My Custom Wedge 588,201611,0,1.47669
1629,adidas Brazuca 2017 Official Match Ball,201611,0,2.09798
1630,Nike Men's Fingertrap Max Training Shoe,201611,0,0.46412
1631,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201611,0,1.72536
1632,Nike Men's Kobe IX Elite Low Basketball Shoe,201611,0,0.35672
1633,Ogio Race Golf Shoes,201611,0,0.1629
1634,insta-bed Neverflat Air Mattress,201611,0,1.99331
1635,GolfBuddy VT3 GPS Watch,201611,0,0.82302
1636,Merrell Women's Grassbow Sport Waterproof Hik,201611,0,1.96043
1637,Titleist Small Wheeled Travel Cover,201611,0,1.54649
1638,Polar Loop Activity Tracker,201611,0,1.43924
1639,Pelican Maverick 100X Kayak,201611,0,1.2647
1640,Garmin Approach S4 Golf GPS Watch,201611,0,2.19285
1641,Total Gym 1400,201611,0,0.39719
1642,Garmin Forerunner 910XT GPS Watch,201611,0,0.2422
1643,Titleist Club Glove Travel Cover,201611,0,1.80471
1644,GoPro HERO3+ Black Edition Camera,201611,0,0.96543
1645,Diamondback Boys' Insight 24 Performance Hybr,201611,0,0.31604
1646,Diamondback Girls' Clarity 24 Hybrid Bike 201,201611,0,0.98565
1647,Stiga Master Series ST3100 Competition Indoor,201611,0,2.09099
1648,SOLE E35 Elliptical,201611,5,2.17639
1649,Bushnell Pro X7 Jolt Slope Rangefinder,201611,4,0.6501
1650,SOLE E25 Elliptical,201611,3,1.79146
1651,Bowflex SelectTech 1090 Dumbbells,201611,21,1.49299
1652,Perfect Fitness Perfect Rip Deck,201610,12,1.35987
1653,Nike Men's Dri-FIT Victory Golf Polo,201610,251,2.07064
1654,O'Brien Men's Neoprene Life Vest,201610,135,0.72199
1655,Nike Men's Free 5.0+ Running Shoe,201610,148,1.47872
1656,Under Armour Girls' Toddler Spine Surge Runni,201610,244,1.28111
1657,Nike Men's CJ Elite 2 TD Football Cleat,201610,182,0.7767
1658,Field & Stream Sportsman 16 Gun Fire Safe,201610,112,1.63063
1659,Pelican Sunstream 100 Kayak,201610,79,1.60211
1660,Diamondback Women's Serene Classic Comfort Bi,201610,2,1.52597
1661,ENO Atlas Hammock Straps,201610,6,2.12298
1662,Nike Men's Comfort 2 Slide,201610,4,1.79855
1663,adidas Youth Germany Black/Red Away Match Soc,201610,0,2.06531
1664,Team Golf St. Louis Cardinals Putter Grip,201610,15,2.0597
1665,LIJA Women's Eyelet Sleeveless Golf Polo,201610,0,1.91191
1666,adidas Men's F10 Messi TRX FG Soccer Cleat,201610,8,1.96486
1667,Glove It Women's Imperial Golf Glove,201610,13,2.1505
1668,Glove It Imperial Golf Towel,201610,3,0.34519
1669,Bridgestone e6 Straight Distance NFL Carolina,201610,13,2.24997
1670,Glove It Women's Mod Oval 3-Zip Carry All Gol,201610,0,1.36718
1671,Columbia Men's PFG Anchor Tough T-Shirt,201610,23,1.89199
1672,Under Armour Women's Ignite Slide,201610,6,1.90006
1673,Team Golf Tennessee Volunteers Putter Grip,201610,3,1.82599
1674,Titleist Pro V1x High Numbers Personalized Go,201610,4,0.49694
1675,Nike Men's Deutschland Weltmeister Winners Bl,201610,22,0.66696
1676,Bridgestone e6 Straight Distance NFL San Dieg,201610,1,1.44452
1677,Nike Women's Tempo Shorts,201610,8,0.57682
1678,Team Golf Texas Longhorns Putter Grip,201610,3,0.42747
1679,Hirzl Women's Soffft Flex Golf Glove,201610,0,1.55442
1680,Clicgear 8.0 Shoe Brush,201610,0,1.3691
1681,Hirzl Women's Hybrid Golf Glove,201610,0,0.78388
1682,Team Golf Pittsburgh Steelers Putter Grip,201610,3,0.50344
1683,Top Flite Women's 2017 XL Hybrid,201610,0,1.49264
1684,Glove It Urban Brick Golf Towel,201610,11,1.15687
1685,Nike Dri-FIT Crew Sock 6 Pack,201610,12,2.22806
1686,TYR Boys' Team Digi Jammer,201610,5,1.01994
1687,Team Golf San Francisco Giants Putter Grip,201610,14,0.41333
1688,Clicgear Rovic Cooler Bag,201610,30,1.84945
1689,Hirzl Men's Hybrid Golf Glove,201610,3,1.56487
1690,Titleist Pro V1x Golf Balls,201610,1,1.2534
1691,adidas Men's Germany Black Crest Away Tee,201610,5,1.1518
1692,Titleist Pro V1 High Numbers Personalized Gol,201610,1,1.35122
1693,Under Armour Women's Micro G Skulpt Running S,201610,29,0.41441
1694,Under Armour Hustle Storm Medium Duffle Bag,201610,6,2.08827
1695,Under Armour Women's Ignite PIP VI Slide,201610,4,0.17658
1696,Bag Boy Beverage Holder,201610,2,1.07873
1697,Under Armour Men's Tech II T-Shirt,201610,0,1.78949
1698,Team Golf New England Patriots Putter Grip,201610,3,0.91909
1699,Under Armour Men's Compression EV SL Slide,201610,27,2.27945
1700,Bridgestone e6 Straight Distance NFL Tennesse,201610,2,2.11622
1701,Glove It Women's Mod Oval Golf Glove,201610,12,1.29714
1702,Titleist Pro V1x High Numbers Golf Balls,201610,22,1.85838
1703,Nike Women's Legend V-Neck T-Shirt,201610,8,2.29201
1704,Under Armour Kids' Mercenary Slide,201610,8,1.68833
1705,adidas Kids' F5 Messi FG Soccer Cleat,201610,0,0.68761
1706,Children's heaters,201610,0,1.94309
1707,Web Camera,201610,0,1.82398
1708,Dell Laptop,201610,14,1.59182
1709,Porcelain crafts,201610,0,0.61266
1710,Sports Books,201610,0,1.07806
1711,DVDs,201610,0,0.26391
1712,Industrial consumer electronics,201610,0,0.12519
1713,Fighting video games,201610,0,2.0695
1714,Summer dresses,201610,0,0.78675
1715,Lawn mower,201610,0,0.43917
1716,Adult dog supplies,201610,0,2.20893
1717,Rock music,201610,0,0.12491
1718,Elevation Training Mask 2.0,201610,0,0.72263
1719,LIJA Women's Mid-Length Panel Golf Shorts,201610,0,1.21414
1720,Toys,201610,0,1.01918
1721,Brooks Women's Ghost 6 Running Shoe,201610,0,1.54593
1722,Bag Boy M330 Push Cart,201610,0,1.89209
1723,Merrell Women's Grassbow Sport Hiking Shoe,201610,0,1.85127
1724,Nike Men's Free TR 5.0 TB Training Shoe,201610,0,0.13061
1725,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201610,0,0.66921
1726,First aid kit,201610,0,1.00932
1727,CDs of rock,201610,0,1.34947
1728,Polar FT4 Heart Rate Monitor,201610,0,0.52138
1729,LIJA Women's Argyle Golf Polo,201610,0,0.38283
1730,TaylorMade White Smoke IN-12 Putter,201610,0,1.45713
1731,Fitbit The One Wireless Activity & Sleep Trac,201610,0,0.88078
1732,Nike Kids' Grade School KD VI Basketball Shoe,201610,0,0.85455
1733,The North Face Women's Recon Backpack,201610,0,0.19757
1734,Smart watch,201610,0,1.06673
1735,Baby sweater,201610,0,2.33604
